OBJECTID_1,OUTFALL,ACREAGE,Y2STATUS,GROUP_,Y2CATEGORY,C_DISTRICT,WSHED,Shape_Length,Shape_Area
2920,H1131,2.787554820000000,Proposed,0,5,E,HUNTING BAYOU,1563.492994763718116,121425.899537612785934
2944,W1030,20.071989819999999,Proposed,1,2,H,BUFFALO BAYOU,4023.486603890309198,874335.783996506826952
2950,H1134,15.509887680000000,Proposed,4,4,E,HUNTING BAYOU,3730.983596655040856,675610.525492556858808
2952,H1135,20.865848270000001,Proposed,0,5,E,HUNTING BAYOU,3966.677320328102724,908916.639725128421560
2967,H1137,180.186947720000006,Proposed,4,4,B,SHIP CHANNEL,16538.730100359076459,7848943.484571550972760
2970,H1141,48.677262659999997,Proposed,4,4,I,HUNTING BAYOU,6588.294189199037646,2120381.360865119379014
2971,H1140,209.455704419999989,Proposed,4,4,I,HUNTING BAYOU,14396.611555250581659,9123890.558576604351401
2979,H1139,126.252442729999999,Proposed,0,5,B,SHIP CHANNEL,12278.022741258671886,5499556.809424443170428
2980,W1070,105.040716970000005,Proposed,0,5,G,BUFFALO BAYOU,13012.740889961351058,4575573.301530980505049
2985,H1097,5.046157990000000,Proposed,0,5,B,HUNTING BAYOU,1973.617307150296710,219810.694433653290616
3014,C1144,74.202300789999995,Proposed,3,2,D,SIMS BAYOU,8684.378754490022402,3232252.200827192515135
3016,C1340,34.621356239999997,Proposed,0,5,D,SIMS BAYOU,4923.417996037476769,1508106.138480409281328
3017,C1322,35.617506089999999,Proposed,3,2,E,SIMS BAYOU,4954.373592704928342,1551498.771833111997694
3029,C1097,426.107780090000006,Proposed,4,4,I,SIMS BAYOU,25341.814092028005689,18561254.486388474702835
3037,D9043,79.828572399999999,Proposed,0,5,C,BRAYS BAYOU,9226.034089589953510,3477332.777391776442528
3042,D9040,63.703981200000001,Proposed,0,5,C,BRAYS BAYOU,6725.263796594113956,2774945.344529226422310
3057,C1141,105.473904399999995,Proposed,4,4,D,SIMS BAYOU,13042.289834174436692,4594443.251406474038959
3066,W1043,45.076696499999997,Proposed,3,2,G,BUFFALO BAYOU,6165.145449324012588,1963540.566087209386751
3095,D9026,128.645807490000010,Proposed,0,5,C,BRAYS BAYOU,10298.673520216365432,5603811.338054874911904
3101,D9031,36.958143919999998,Proposed,0,5,C,BRAYS BAYOU,7734.294745680910637,1609896.737387501634657
3102,C1342,177.164646489999996,Proposed,0,5,D,SIMS BAYOU,14695.200219276408461,7717291.907792937010527
3137,W1078,9.423648900000000,Proposed,0,5,H,BUFFALO BAYOU,2731.932845155163704,410494.193197212822270
3157,W1044,60.495613489999997,Proposed,4,4,G,BUFFALO BAYOU,7657.653107660889873,2635189.007150479592383
3158,H1138,78.582903349999995,Proposed,4,4,B,SHIP CHANNEL,7901.175053330849551,3423070.869489751756191
3166,W1018,7.516627850000000,Proposed,3,2,G,BUFFALO BAYOU,2508.396510924878385,327424.323114817205351
3173,W1017,16.749694049999999,Proposed,1,2,G,BUFFALO BAYOU,4802.600198531541537,729616.759586090687662
3181,H1142,84.480667969999999,Proposed,3,2,B,SHIP CHANNEL,8523.558168357369141,3679978.062140808440745
3235,W1077,52.903532540000000,Proposed,0,5,G,BUFFALO BAYOU,6579.911553682171871,2304477.866752645000815
3245,D8002,17.497435610000000,Proposed,0,5,I,BRAYS BAYOU,3640.190219537368193,762188.216199498507194
3335,C1006,93.334569909999999,Proposed,4,4,I,SIMS BAYOU,9513.567658608259080,4065653.734379452653229
3351,C1007,249.948381990000001,Proposed,4,4,E,SIMS BAYOU,13636.150155815616017,10887751.737161928787827
3357,C1019,76.462855410000003,Proposed,4,4,I,SIMS BAYOU,8736.376707529680061,3330722.230428362265229
3366,C1008,35.679923590000001,Proposed,2,2,E,SIMS BAYOU,5451.725914172053308,1554217.565192480338737
3368,D8020,41.395578550000003,Proposed,3,1,F,BRAYS BAYOU,7645.404360804883254,1803191.075806296430528
3380,C1102,30.083087330000001,Proposed,1,2,I,SIMS BAYOU,4654.424551076988791,1310419.294966107932851
3381,C1009,11.961500810000000,Proposed,4,4,E,SIMS BAYOU,4148.888483178458955,521042.995021943235770
3391,C1017,142.589942210000004,Proposed,4,4,E,SIMS BAYOU,13161.428293346394639,6211218.094407351687551
3397,C1018,72.350153950000006,Proposed,0,5,E,SIMS BAYOU,7845.120129506051853,3151572.529792336747050
3402,D8030,19.538434360000000,Proposed,0,5,F,BRAYS BAYOU,4142.954727564308087,851094.186355140176602
3411,D8031,10.425588670000000,Proposed,3,1,F,BRAYS BAYOU,3163.917777110612406,454138.686263982031960
3432,D8018,44.491828730000002,Proposed,0,5,F,BRAYS BAYOU,6280.330470235925532,1938063.845598528627306
3434,E5097,29.092223369999999,Proposed,4,4,H,WHITE OAK BAYOU,4606.144310493018565,1267257.225174858001992
3446,C1022,20.013683440000001,Proposed,4,4,I,SIMS BAYOU,4270.603128018159623,871796.228281240677461
3464,D9042,7.717425140000000,Proposed,0,5,D,BRAYS BAYOU,2304.806764131526506,336170.993523785145953
3467,C1098,25.361129370000000,Proposed,4,4,I,SIMS BAYOU,4967.243837261517911,1104730.951833109138533
3489,C1024,17.201589049999999,Proposed,0,5,I,SIMS BAYOU,3614.388650565080297,749301.103036017972045
3492,C1014,116.938580500000000,Proposed,3,2,E,SIMS BAYOU,10034.907031129174356,5093844.625617445446551
3495,C1063,158.704844119999990,Proposed,3,2,I,SIMS BAYOU,11615.073220187387051,6913182.686760146170855
3497,C1143,11.133475890000000,Proposed,0,5,D,SIMS BAYOU,3333.178636879527403,484974.243740449659526
3498,H1090,6.204398610000000,Proposed,0,5,I,HUNTING BAYOU,2255.268228250852644,270263.540839939669240
3499,C1160,25.349193910000000,Proposed,1,2,D,SIMS BAYOU,4250.120705261358125,1104210.909097301773727
3500,C1314,82.719792830000003,Proposed,1,2,E,SIMS BAYOU,9097.240456637091484,3603273.927925667259842
3506,C1323,33.442093100000001,Proposed,3,2,E,SIMS BAYOU,4900.377277152336319,1456737.501980686793104
3528,C1025,18.258183150000001,Proposed,4,4,I,SIMS BAYOU,3680.746099801938271,795326.287896932568401
3538,C1026,14.791163050000000,Proposed,4,4,I,SIMS BAYOU,3460.174354646192569,644303.182775855879299
3565,D8017,50.880963649999998,Proposed,0,5,F,BRAYS BAYOU,5956.213296282723604,2216374.679198932833970
3566,C1015,25.364466570000001,Proposed,3,2,E,SIMS BAYOU,5662.405196557415366,1104876.260693416465074
3568,C1028,18.656112669999999,Proposed,4,4,E,SIMS BAYOU,4787.366826302842128,812660.227943152887747
3605,C1084,42.492956399999997,Proposed,3,2,I,SIMS BAYOU,7244.339788232679894,1850993.333931524073705
3606,C1029,6.884424250000000,Proposed,0,5,E,SIMS BAYOU,2317.832464606287886,299885.573420563596301
3635,C1037,21.792003460000000,Proposed,4,4,E,SIMS BAYOU,4467.191547424906275,949259.811654706019908
3638,C1040,36.930434959999999,Proposed,3,2,I,SIMS BAYOU,6715.295381111156530,1608689.682967717526481
3644,C1036,28.187063380000001,Proposed,4,4,E,SIMS BAYOU,4509.094154056135267,1227828.493073593126610
3654,D8033,25.558648099999999,Proposed,0,5,F,BRAYS BAYOU,4256.862852463708805,1113334.697516635060310
3676,C1041,9.788990610000001,Proposed,0,5,E,SIMS BAYOU,3140.480334002925247,426408.234826989471912
3682,C1035,17.551818030000000,Proposed,4,4,E,SIMS BAYOU,4579.027452138633635,764557.191269392380491
3688,D8016,33.769152060000003,Proposed,0,5,F,BRAYS BAYOU,5441.573702337340364,1470984.683535976102576
3737,C1034,18.260825040000000,Proposed,0,5,E,SIMS BAYOU,3816.900650674569533,795441.562253647134639
3741,C1106,41.082906600000001,Proposed,0,5,I,SIMS BAYOU,5650.843023458166499,1789571.260740572120994
3743,C1033,9.706548290000001,Proposed,4,4,E,SIMS BAYOU,3811.476734312980170,422817.270138387510087
3759,C1087,25.169498890000000,Proposed,0,5,I,SIMS BAYOU,4638.850021318540712,1096383.547546739224344
3761,C1086,17.808763429999999,Proposed,1,2,I,SIMS BAYOU,4353.238488946652978,775749.695380926947109
3767,C1042,72.338247620000004,Proposed,4,4,E,SIMS BAYOU,8214.065813868815894,3151054.018319588154554
3787,C1072,5.623530500000000,Proposed,0,5,E,SIMS BAYOU,2312.524872843331650,244960.921408514783252
3788,C1073,8.506598459999999,Proposed,0,5,E,SIMS BAYOU,2859.839800122960696,370547.242287626781035
3791,E5085,53.351638880000003,Proposed,4,4,B,WHITE OAK BAYOU,7855.664054041611962,2323997.257074742577970
3796,H1004,61.160890270000003,Proposed,4,4,H,HUNTING BAYOU,9803.873402095250640,2664168.223477342166007
3805,C1315,31.569420279999999,Proposed,1,2,E,SIMS BAYOU,5451.405949228281315,1375163.936603412497789
3806,C1121,40.307510389999997,Proposed,0,5,E,SIMS BAYOU,5654.604998834246544,1755795.430205957032740
3808,C1153,18.434665899999999,Proposed,0,5,D,SIMS BAYOU,4222.504141382621128,803013.800559194642119
3809,C1154,27.014959229999999,Proposed,0,5,D,SIMS BAYOU,4376.559209308187747,1176771.598323742160574
3812,C1332,58.795405350000003,Proposed,0,4,E,SIMS BAYOU,6939.668442028392747,2561128.308013406582177
3814,C1049,9.219635200000001,Proposed,0,5,E,SIMS BAYOU,2903.370364491564942,401607.302333781437483
3817,E5112,84.691742719999993,Proposed,1,2,A,WHITE OAK BAYOU,10047.545714412714005,3689172.018388308119029
3820,C1328,151.480815979999988,Proposed,3,2,E,SIMS BAYOU,11869.603878797688594,6598504.336839983239770
3822,H1124,2.039646780000000,Proposed,4,4,I,HUNTING BAYOU,1515.755075107870425,88846.986539897261537
3827,C1210,60.969588209999998,Proposed,4,4,D,SIMS BAYOU,7189.322522085543824,2655834.919621150474995
3830,C1213,17.830314280000000,Proposed,0,5,D,SIMS BAYOU,5825.142611190596654,776688.290991269983351
3837,C1089,48.313793330000003,Proposed,3,2,I,SIMS BAYOU,7644.051502482512660,2104548.776835325174034
3840,D9046,202.708755760000003,Proposed,0,5,C,BRAYS BAYOU,12752.995544487679581,8829993.109264438971877
3841,C1343,339.537592940000025,Proposed,0,5,D,SIMS BAYOU,16416.591328741931648,14790257.341896520927548
3850,D8014,86.804308289999994,Proposed,0,5,C,BRAYS BAYOU,7891.373295040143603,3781195.659566737711430
3852,C1283,147.707821429999996,Proposed,0,5,D,SIMS BAYOU,10431.006111633145338,6434152.473173069767654
3858,C1108,5.960980790000000,Proposed,0,5,D,SIMS BAYOU,2238.992495284480356,259660.273323742672801
3860,C1137,61.017555659999999,Proposed,3,2,D,SIMS BAYOU,7290.797594098934496,2657924.861806618049741
3863,D8013,46.727737650000002,Proposed,0,5,C,BRAYS BAYOU,7627.702930379175996,2035460.065688918111846
3866,C1170,555.134355690000007,Proposed,0,5,D,SIMS BAYOU,29198.239493956967635,24181652.503438744693995
3868,C1070,10.196314109999999,Proposed,0,5,I,SIMS BAYOU,2727.139960811000037,444151.363938404654618
3872,C1280,441.970594010000013,Proposed,0,5,D,SIMS BAYOU,24433.372398471346969,19252239.670189924538136
3902,C1282,117.542678749999993,Proposed,0,5,D,SIMS BAYOU,9491.354638408989558,5120159.462411629967391
3910,C1109,188.434703460000009,Proposed,4,4,E,SIMS BAYOU,11504.625759551883675,8208215.672894707880914
3927,C1059,13.844792180000001,Proposed,0,5,I,SIMS BAYOU,3442.309397741838893,603079.158023808500730
3937,C1158,38.538567159999999,Proposed,3,2,D,SIMS BAYOU,5179.351272298322328,1678740.161633974639699
3939,C1110,13.697338280000000,Proposed,0,5,E,SIMS BAYOU,3571.141776197978288,596656.200391033547930
3950,C1056,59.434946160000003,Proposed,4,4,I,SIMS BAYOU,7024.915216583918664,2588986.197302504908293
3957,D9028,73.862578339999999,Proposed,0,5,C,BRAYS BAYOU,7766.219668815532714,3217453.857418330386281
3962,C1159,107.699045330000004,Proposed,3,2,D,SIMS BAYOU,9912.299352948099113,4691370.572252887301147
3963,C1338,49.134148539999998,Proposed,4,4,D,SIMS BAYOU,6014.868357636850305,2140283.565464828163385
3975,C1118,33.667800069999998,Proposed,0,5,E,SIMS BAYOU,5636.940313269634316,1466569.332194508286193
3979,C1281,367.446935689999975,Proposed,0,5,D,SIMS BAYOU,17483.233699431988498,16005988.403317805379629
3987,E5095,125.802343219999997,Proposed,3,2,B,WHITE OAK BAYOU,9617.921965831395937,5479949.833717153407633
3989,C1054,205.735686289999990,Proposed,1,2,I,SIMS BAYOU,16504.909585012232128,8961846.217450769618154
3990,C1284,199.833541370000006,Proposed,0,5,D,SIMS BAYOU,11908.307588257983298,8704748.622303796932101
3995,C1062,41.942936869999997,Proposed,4,4,I,SIMS BAYOU,5756.236404304283496,1827034.175505590392277
3997,C1050,7.105670310000000,Proposed,0,5,E,SIMS BAYOU,2316.246202818213533,309522.947487577621359
3999,C1057,29.525301030000001,Proposed,0,5,I,SIMS BAYOU,4869.775308552177194,1286122.190943056950346
4001,C1117,64.181537079999998,Proposed,0,5,E,SIMS BAYOU,9370.194151272178715,2795747.378573664464056
4003,C1155,38.891328170000001,Proposed,0,5,D,SIMS BAYOU,5512.179463519518322,1694106.217983099399135
4013,C1268,42.780399379999999,Proposed,0,5,D,SIMS BAYOU,5668.156283165821151,1863514.398016261868179
4015,C1055,90.127627649999994,Proposed,1,2,I,SIMS BAYOU,8213.939213315248708,3925959.718011802993715
4023,C1331,39.670685409999997,Proposed,0,4,E,SIMS BAYOU,5422.213931125232193,1728054.794961313484237
4031,C1287,123.415978850000002,Proposed,4,4,E,SIMS BAYOU,12158.083397377469737,5376000.749388254247606
4034,C1116,34.781659949999998,Proposed,4,4,E,SIMS BAYOU,5063.954111453296719,1515089.334128033136949
4035,D9044,111.919174420000004,Proposed,0,5,C,BRAYS BAYOU,13603.021662017128619,4875199.325445649214089
4038,C1178,151.579483540000012,Proposed,0,5,D,SIMS BAYOU,10499.983054119036751,6602802.214989542029798
4039,C1172,92.290316829999995,Proposed,0,5,D,SIMS BAYOU,8156.553754544162985,4020166.159527000971138
4040,C1179,183.281501020000007,Proposed,4,4,D,SIMS BAYOU,12070.394631080747786,7983742.198480918072164
4047,E5091,124.080830289999994,Proposed,3,2,B,WHITE OAK BAYOU,9990.569573636083078,5404961.554500170052052
4048,C1228,198.261987949999991,Proposed,1,2,D,SIMS BAYOU,14308.418931232381510,8636292.740789601579309
4054,C1142,53.488178689999998,Proposed,4,4,D,SIMS BAYOU,6542.245456215035119,2329945.419731333386153
4055,C1096,437.852517820000003,Proposed,4,4,I,SIMS BAYOU,26317.080020684017654,19072856.384582158178091
4058,C1151,211.783474969999986,Proposed,0,5,D,SIMS BAYOU,20384.332896804415213,9225288.385881468653679
4067,C1161,23.092800109999999,Proposed,0,5,D,SIMS BAYOU,4159.701178329667528,1005922.320775472791865
4070,C1162,46.204534359999997,Proposed,0,5,D,SIMS BAYOU,5781.147229439803596,2012669.595479980809614
4078,C1174,122.074389810000000,Proposed,2,2,D,SIMS BAYOU,12522.845603774017945,5317560.484122224152088
4090,C1291,433.901242210000021,Proposed,0,5,E,SIMS BAYOU,21428.981250930806709,18900738.095816627144814
4092,C1316,122.366900180000002,Proposed,0,5,I,SIMS BAYOU,19094.374065222214995,5330301.910356159321964
4093,C1145,31.595327080000001,Proposed,0,5,D,SIMS BAYOU,5761.643146439162592,1376292.407784986542538
4094,C1289,61.131212290000001,Proposed,0,5,E,SIMS BAYOU,9412.640621599790393,2662875.642211461439729
4097,C1152,41.556196380000003,Proposed,0,5,D,SIMS BAYOU,5440.839251371385217,1810187.873330187983811
4103,C1051,259.682107630000019,Proposed,1,2,E,SIMS BAYOU,13511.969655367720407,11311752.441130818799138
4104,C1183,140.083434250000010,Proposed,0,5,D,SIMS BAYOU,11700.963537254088806,6102034.336592451669276
4106,C1221,33.979761330000002,Proposed,0,5,D,SIMS BAYOU,7098.920349772958616,1480158.314170198747888
4109,C1180,92.570712240000006,Proposed,0,5,D,SIMS BAYOU,10221.098012580359864,4032380.288246611598879
4113,C1052,168.660196399999990,Proposed,4,4,E,SIMS BAYOU,12831.410829376618494,7346838.222385895438492
4119,C1312,231.113389289999986,Proposed,0,5,D,SIMS BAYOU,12681.242987238529167,10067299.192527055740356
4120,C1231,109.044151679999999,Proposed,0,5,D,SIMS BAYOU,13915.130467809922266,4749962.736679945141077
4123,C1334,74.025687390000002,Proposed,0,5,D,SIMS BAYOU,8672.044001720909364,3224559.050188002176583
4124,C1325,123.886047759999997,Proposed,0,5,E,SIMS BAYOU,9417.603665127282511,5396476.417164032347500
4126,C1329,68.457098209999998,Proposed,0,5,E,SIMS BAYOU,8234.975024928995481,2981991.468205527868122
4130,C1317,71.180382949999995,Proposed,3,2,I,SIMS BAYOU,7930.421136401323565,3100617.164555323310196
4134,C1226,94.896087480000006,Proposed,3,2,D,SIMS BAYOU,8122.564282750833627,4133673.581567464396358
4135,C1319,67.757929070000003,Proposed,3,2,E,SIMS BAYOU,7830.158613548293943,2951535.313969893381000
4136,C1208,31.785998700000000,Proposed,1,2,D,SIMS BAYOU,5902.386839548477838,1384597.783400323474780
4138,C1296,85.939912530000001,Proposed,0,5,D,SIMS BAYOU,7782.601564318706551,3743542.486366761848330
4139,C1211,20.191924820000001,Proposed,0,5,D,SIMS BAYOU,4290.523603992722201,879560.002809438621625
4140,C1295,46.861849909999997,Proposed,0,5,D,SIMS BAYOU,5812.512007362824988,2041302.276054437737912
4147,C1270,6.087986970000000,Proposed,0,5,D,SIMS BAYOU,2351.575393749580144,265192.680891680996865
4152,C1065,135.650140950000008,Proposed,3,2,I,SIMS BAYOU,11614.235339588512943,5908920.513971718959510
4154,C1320,123.837789950000001,Proposed,3,2,E,SIMS BAYOU,10878.527581305592321,5394373.770190141163766
4167,D9036,146.844731870000004,Proposed,0,5,C,BRAYS BAYOU,11945.192499007000151,6396557.151926642283797
4173,C1113,302.501882700000010,Proposed,3,2,E,SIMS BAYOU,16792.155372778710444,13176981.979861877858639
4178,C1173,53.981346920000000,Proposed,4,4,D,SIMS BAYOU,7150.044254026519411,2351427.413076302967966
4196,C1290,106.854854540000005,Proposed,0,5,E,SIMS BAYOU,16725.404599340432469,4654597.336767046712339
4203,C1249,70.717143960000001,Proposed,4,4,D,SIMS BAYOU,8738.842027588329074,3080438.943234340287745
4210,C1302,148.501613020000008,Proposed,0,5,D,SIMS BAYOU,10209.083388964567348,6468730.105446548201144
4211,C1304,66.066745449999999,Proposed,0,5,D,SIMS BAYOU,7156.552890835618200,2877867.473818347789347
4219,C1263,205.212932590000008,Proposed,0,5,D,SIMS BAYOU,12550.953618516738061,8939075.505246700718999
4227,C1240,111.413105490000007,Proposed,4,4,D,SIMS BAYOU,10332.326449430998764,4853155.195622001774609
4228,C1242,116.917559560000001,Proposed,3,2,D,SIMS BAYOU,12000.400983332212490,5092928.711484892293811
4230,C1258,184.480179779999986,Proposed,0,0,D,SIMS BAYOU,15888.546655021367769,8035957.235276630148292
4231,C1243,142.740702800000008,Proposed,0,5,D,SIMS BAYOU,11312.942873959576900,6217784.675635025836527
4234,C1262,9.190385470000001,Proposed,0,5,D,SIMS BAYOU,4695.482684809695456,400333.326972873474006
4241,C1216,34.615189909999998,Proposed,0,5,D,SIMS BAYOU,5907.517809778793890,1507837.463794942013919
4242,C1294,140.484672630000006,Proposed,4,2,D,SIMS BAYOU,10327.702576699259225,6119512.365107312798500
4243,C1199,85.107777499999997,Proposed,5,5,D,SIMS BAYOU,8810.538696286250342,3707295.035668561235070
4246,C1278,73.985719979999999,Proposed,0,5,D,SIMS BAYOU,7583.318144017006489,3222818.209894544444978
4251,C1300,23.435498370000001,Proposed,0,5,D,SIMS BAYOU,4058.736843047446200,1020850.252893951488659
4252,C1298,38.705676750000002,Proposed,0,5,D,SIMS BAYOU,5216.423645175371348,1686019.148146157385781
4255,C1239,54.301117660000003,Proposed,0,5,D,SIMS BAYOU,6727.407205458916906,2365356.852208354976028
4256,C1241,84.801693060000005,Proposed,0,5,D,SIMS BAYOU,8976.024604073285445,3693961.708107423037291
4266,C1195,84.655766819999997,Proposed,1,2,D,SIMS BAYOU,8245.420172422969699,3687604.827849126420915
4267,C1237,17.075042499999999,Proposed,0,5,D,SIMS BAYOU,3699.540906154501954,743788.988107014214620
4268,C1299,49.031488279999998,Proposed,0,5,D,SIMS BAYOU,6083.751031824393976,2135811.865675361827016
4270,C1227,64.110278570000006,Proposed,0,5,D,SIMS BAYOU,6739.539666860825491,2792643.563870384357870
4272,C1297,37.792752739999997,Proposed,0,5,D,SIMS BAYOU,5147.033997432651631,1646252.323490524664521
4273,H1010,279.300331099999994,Proposed,1,2,H,HUNTING BAYOU,17598.201378330537409,12166322.545854432508349
4274,P1101,208.683875940000007,Proposed,4,4,B,GREENS BAYOU,14536.208732869381492,9090269.795081958174706
4275,P1149,34.555681190000001,Proposed,4,3,I,GREENS BAYOU,5679.728578669059971,1505245.395445555681363
4281,C1293,79.843357060000002,Proposed,1,2,D,SIMS BAYOU,8485.085793979440496,3477976.722685567103326
4283,C1207,35.296663330000001,Proposed,4,4,D,SIMS BAYOU,4911.635102428154823,1537522.801577771781012
4284,C1214,72.722894980000007,Proposed,4,4,D,SIMS BAYOU,7602.136430358705184,3167809.430413766764104
4285,C1212,22.484691150000000,Proposed,1,2,D,SIMS BAYOU,4119.147230030647734,979433.106215948937461
4295,C1206,82.533935889999995,Proposed,4,4,D,SIMS BAYOU,8500.310606406337683,3595178.300827974453568
4298,C1269,216.459211420000003,Proposed,0,5,D,SIMS BAYOU,17676.572324614186073,9428963.523137060925364
4302,C1273,20.794203060000001,Proposed,0,5,D,SIMS BAYOU,4802.244795013320982,905795.721262736711651
4313,C1272,65.966568339999995,Proposed,0,5,D,SIMS BAYOU,6819.100146191157364,2873503.399482633452863
4314,C1276,267.269895829999996,Proposed,0,5,D,SIMS BAYOU,21162.312590203142463,11642276.153428431600332
4321,E5192,104.402505210000001,Proposed,4,5,A,WHITE OAK BAYOU,11887.821050979659049,4547773.278098393231630
4322,E5191,150.133230919999988,Proposed,4,5,A,WHITE OAK BAYOU,10291.563512592918414,6539803.980607673525810
4325,E5086,90.083924920000001,Proposed,4,4,B,WHITE OAK BAYOU,8384.273808125662981,3924055.628233067691326
4326,E5087,45.976663729999999,Proposed,4,4,B,WHITE OAK BAYOU,6849.083042824981931,2002743.782365798950195
4327,E5088,83.034950960000003,Proposed,4,4,B,WHITE OAK BAYOU,7939.974853218828684,3617002.315410377457738
4328,E5090,63.839626310000000,Proposed,3,2,B,WHITE OAK BAYOU,7155.639397438679225,2780854.086471098475158
4329,C1138,5.469622350000000,Proposed,4,4,D,SIMS BAYOU,1996.698364445539937,238256.697538039356004
4338,A1018,98.573179809999999,Proposed,3,2,D,CLEAR CREEK,9096.738929656374239,4293847.889100428670645
4339,A1015,18.295454509999999,Proposed,3,2,E,CLEAR CREEK,5099.997673958539963,796949.986405929783359
4341,A1000,5.180785740000000,Proposed,3,2,E,CLEAR CREEK,3089.996772692803461,225675.079087688442087
4343,A1013,42.572307520000003,Proposed,3,2,E,CLEAR CREEK,10950.002050147655609,1854449.661417362745851
4344,A1008,21.854341009999999,Proposed,3,2,E,CLEAR CREEK,8219.998323757063190,951975.042980041936971
4345,A1004,10.537189460000000,Proposed,3,2,E,CLEAR CREEK,4410.000366389751434,458999.975019637786318
4348,A1014,3.941118220000000,Proposed,3,2,E,CLEAR CREEK,3059.999129354953766,171675.090857596136630
4349,A1002,3.626036160000000,Proposed,3,2,E,CLEAR CREEK,2400.001105576753616,157950.194970937271137
4350,A1012,12.221077270000000,Proposed,3,2,E,CLEAR CREEK,4950.003223210573196,532350.026109463069588
4351,G1029,85.646842489999997,Proposed,3,2,E,SAN JACINTO RIVER,10422.136243459804973,3730776.281006391625851
4352,G1028,96.890632760000003,Proposed,3,2,E,SAN JACINTO RIVER,10352.120103948729593,4220556.009959235787392
4353,G1026,67.485863460000004,Proposed,3,2,E,SAN JACINTO RIVER,8480.463685139937297,2939684.293663823045790
4354,G1042,23.985670389999999,Proposed,4,4,E,SAN JACINTO RIVER,7593.323749549377681,1044815.706754994345829
4355,G1037,10.209297870000000,Proposed,4,4,E,SAN JACINTO RIVER,4195.215363632987646,444717.116973615600727
4356,G1011,50.515398200000000,Proposed,3,2,E,SAN JACINTO RIVER,7947.593372459717102,2200450.840843588579446
4357,W1200,20.075021820000000,Proposed,3,2,G,BUFFALO BAYOU,4871.811810503120796,874468.003702666494064
4366,C1011,22.621072009999999,Proposed,4,4,E,SIMS BAYOU,5617.588864889356046,985373.922127494821325
4427,G1012,117.841409569999996,Proposed,3,2,E,SAN JACINTO RIVER,11986.173770299930766,5133171.801571080461144
4647,G1019,65.372237859999998,Proposed,3,2,E,SAN JACINTO RIVER,7661.750323850822497,2847614.783873873762786
4648,G1017,52.212573700000000,Proposed,3,2,E,SAN JACINTO RIVER,8327.390489766132305,2274379.627653039991856
4649,G1001,24.865372080000000,Proposed,4,4,E,SAN JACINTO RIVER,5095.525164478517581,1083135.712825044989586
