,NRI_ObjectID,National Risk Index ID,State Name,State Name Abbreviation,County Name,Census Tract,Population (2020),Area (sq mi),Coastal Flooding - Number of Events,Coastal Flooding - Annualized Frequency,Coastal Flooding - Expected Annual Loss Rate - National Percentile,Drought - Number of Events,Drought - Annualized Frequency,Drought - Expected Annual Loss Rate - National Percentile,Heat Wave - Number of Events,Heat Wave - Annualized Frequency,Heat Wave - Expected Annual Loss Rate - National Percentile,Hurricane - Number of Events,Hurricane - Annualized Frequency,Hurricane - Expected Annual Loss Rate - National Percentile,Riverine Flooding - Number of Events,Riverine Flooding - Annualized Frequency,Riverine Flooding - Expected Annual Loss Rate - National Percentile
415,73403.0,T48201340900,Texas,TX,Harris,340900.0,4528.0,1.55,,0.0,0.0,308.0,14.0,94.46,3.0,0.19,60.59,20.0,0.21,88.53,126.0,0.0,0.0
416,73404.0,T48201341001,Texas,TX,Harris,341001.0,3957.0,0.48,,0.0,0.0,308.0,14.0,0.0,3.0,0.19,60.62,20.0,0.21,88.51,126.0,0.0,0.0
417,73405.0,T48201341002,Texas,TX,Harris,341002.0,3695.0,0.7,,0.0,0.0,308.0,14.0,96.41,3.0,0.19,60.62,20.0,0.21,88.56,126.0,0.0,0.0
418,73406.0,T48201341101,Texas,TX,Harris,341101.0,1480.0,1.01,,0.0,0.0,308.0,14.0,0.0,3.0,0.19,60.54,20.0,0.21,88.32,126.0,0.0,0.0
419,73407.0,T48201341102,Texas,TX,Harris,341102.0,2641.0,0.81,,0.16,77.61,308.0,14.0,0.0,3.0,0.19,60.56,20.0,0.21,88.4,126.0,5.25,60.08
420,73408.0,T48201341201,Texas,TX,Harris,341201.0,5326.0,3.29,,3.76,88.22,308.0,14.0,0.0,3.0,0.19,60.53,21.0,0.21,88.43,126.0,5.25,97.66
421,73409.0,T48201341203,Texas,TX,Harris,341203.0,2330.0,0.55,,3.76,92.63,308.0,14.0,0.0,3.0,0.19,60.56,20.0,0.21,88.49,126.0,5.25,99.8
422,73410.0,T48201341204,Texas,TX,Harris,341204.0,3843.0,1.44,,3.74,91.31,308.0,14.0,0.0,3.0,0.19,60.53,20.0,0.21,88.42,126.0,5.25,99.86
423,73411.0,T48201341302,Texas,TX,Harris,341302.0,3441.0,0.79,,3.76,87.55,308.0,14.0,0.0,3.0,0.19,60.56,20.0,0.21,88.38,126.0,5.25,88.67
424,73412.0,T48201341303,Texas,TX,Harris,341303.0,3304.0,0.46,,0.0,75.37,308.0,14.0,0.0,3.0,0.19,60.62,20.0,0.21,88.57,126.0,0.0,0.0
425,73413.0,T48201341304,Texas,TX,Harris,341304.0,1956.0,4.25,,3.76,84.8,308.0,14.0,0.0,3.0,0.19,60.61,20.0,0.21,88.41,126.0,5.25,99.58
426,73414.0,T48201341400,Texas,TX,Harris,341400.0,5663.0,6.08,,3.76,90.42,308.0,14.0,0.0,3.0,0.19,60.54,22.0,0.21,88.42,126.0,5.25,99.8
427,73415.0,T48201341501,Texas,TX,Harris,341501.0,6736.0,1.66,,3.76,90.42,308.0,14.0,0.0,3.0,0.19,60.56,22.0,0.21,88.45,126.0,5.25,99.71
428,73416.0,T48201341502,Texas,TX,Harris,341502.0,4361.0,1.88,,3.76,93.69,308.0,14.0,0.0,3.0,0.19,60.56,22.0,0.21,88.47,126.0,5.25,99.88
429,73417.0,T48201341600,Texas,TX,Harris,341600.0,6711.0,8.21,,3.76,89.53,308.0,14.0,94.82,3.0,0.19,60.49,22.0,0.22,88.45,126.0,5.25,99.84
430,73418.0,T48201341700,Texas,TX,Harris,341700.0,2723.0,1.14,,3.76,89.02,266.0,12.09,0.0,2.98,0.21,60.47,20.0,0.24,88.44,126.0,5.25,99.91
431,73419.0,T48201341800,Texas,TX,Harris,341800.0,2489.0,1.77,,3.76,92.44,266.0,12.09,0.0,3.0,0.19,60.57,20.0,0.21,88.46,126.0,5.25,99.9
432,73420.0,T48201342001,Texas,TX,Harris,342001.0,6812.0,1.97,,0.01,80.98,266.0,12.09,95.51,3.0,0.19,60.61,20.0,0.21,88.31,126.0,5.25,91.58
433,73421.0,T48201342002,Texas,TX,Harris,342002.0,4436.0,1.42,,0.01,82.82,266.0,12.09,94.9,2.96,0.18,60.48,19.0,0.21,88.35,126.0,5.25,98.63
434,73422.0,T48201342100,Texas,TX,Harris,342100.0,4292.0,1.81,,0.01,83.87,266.0,12.09,0.0,2.98,0.18,60.48,20.0,0.21,88.32,126.0,5.25,99.14
435,73423.0,T48201342200,Texas,TX,Harris,342200.0,3918.0,1.12,,0.01,81.36,266.0,12.09,0.0,2.94,0.18,60.46,20.0,0.21,88.33,126.0,5.25,98.31
436,73424.0,T48201342300,Texas,TX,Harris,342300.0,7213.0,1.09,,0.01,77.37,266.0,12.09,0.0,3.0,0.19,60.55,20.0,0.21,88.73,126.0,5.25,92.46
437,73425.0,T48201342400,Texas,TX,Harris,342400.0,4007.0,1.33,,0.01,82.34,266.0,12.09,0.0,3.0,0.19,60.59,20.0,0.19,88.05,126.0,5.25,99.09
438,73426.0,T48201342500,Texas,TX,Harris,342500.0,6240.0,2.53,,0.01,82.81,266.0,12.09,0.0,3.0,0.19,60.58,20.0,0.19,87.8,126.0,5.25,99.34
439,73427.0,T48201342700,Texas,TX,Harris,342700.0,5145.0,1.36,,0.01,75.82,266.0,12.09,0.0,3.0,0.19,60.52,21.0,0.19,87.95,126.0,5.25,78.78
440,73428.0,T48201342801,Texas,TX,Harris,342801.0,4867.0,0.89,,0.01,75.06,266.0,12.09,0.0,3.0,0.19,60.53,20.0,0.2,88.21,126.0,5.25,75.86
441,73429.0,T48201342802,Texas,TX,Harris,342802.0,3988.0,2.01,,0.01,73.92,266.0,12.09,0.0,3.0,0.19,60.52,21.0,0.18,87.63,126.0,5.25,78.39
442,73430.0,T48201342900,Texas,TX,Harris,342900.0,7084.0,2.32,,0.01,76.62,266.0,12.09,0.0,3.0,0.19,60.52,20.0,0.21,88.34,126.0,5.25,79.85
443,73431.0,T48201343000,Texas,TX,Harris,343000.0,7460.0,2.29,,0.01,76.84,266.0,12.09,0.0,3.0,0.19,60.52,20.0,0.21,88.27,126.0,5.25,84.46
444,73432.0,T48201343100,Texas,TX,Harris,343100.0,4556.0,0.8,,0.76,81.73,266.0,12.09,0.0,3.0,0.19,60.59,20.0,0.21,88.54,126.0,5.25,97.58
445,73433.0,T48201343200,Texas,TX,Harris,343200.0,5089.0,1.83,,0.01,79.23,266.0,12.09,95.16,3.0,0.19,60.53,21.0,0.21,88.33,126.0,5.25,78.62
446,73434.0,T48201343301,Texas,TX,Harris,343301.0,4400.0,4.51,,0.01,75.23,266.0,12.09,0.0,3.0,0.19,60.54,22.0,0.2,87.97,126.0,5.25,82.31
447,73435.0,T48201343302,Texas,TX,Harris,343302.0,4876.0,1.76,,0.01,78.33,266.0,12.09,0.0,3.0,0.19,60.61,20.0,0.21,88.38,126.0,5.25,92.17
448,73436.0,T48201343601,Texas,TX,Harris,343601.0,11.0,25.57,,3.76,81.39,266.0,12.09,94.04,2.84,0.21,59.97,21.0,0.22,87.37,126.0,5.25,95.56
449,73437.0,T48201343602,Texas,TX,Harris,343602.0,3341.0,2.15,,3.76,86.52,266.0,12.09,0.0,2.97,0.19,60.48,21.0,0.22,88.53,126.0,5.25,99.24
450,73438.0,T48201343700,Texas,TX,Harris,343700.0,3310.0,16.02,,3.76,84.48,266.0,12.09,95.2,3.0,0.19,60.52,23.0,0.21,88.18,126.0,5.25,99.56
451,73439.0,T48201350101,Texas,TX,Harris,350101.0,5269.0,2.13,,0.01,81.64,315.0,14.32,96.01,2.0,0.12,52.99,21.0,0.21,88.45,126.0,5.25,92.25
452,73440.0,T48201350102,Texas,TX,Harris,350102.0,4830.0,1.78,,0.01,81.51,315.0,14.32,96.54,2.0,0.12,52.41,23.0,0.21,88.34,126.0,5.25,95.19
453,73441.0,T48201350103,Texas,TX,Harris,350103.0,7487.0,1.72,,0.01,79.82,315.0,14.32,95.75,2.0,0.12,52.48,23.0,0.21,88.41,126.0,5.25,93.93
454,73442.0,T48201350104,Texas,TX,Harris,350104.0,4850.0,2.22,,0.01,81.17,343.0,15.59,95.07,2.0,0.12,52.12,24.0,0.21,88.51,126.0,5.25,99.03
455,73443.0,T48201350201,Texas,TX,Harris,350201.0,3740.0,0.65,,0.01,85.27,315.0,14.32,0.0,2.0,0.12,52.86,21.0,0.21,88.47,126.0,5.25,99.48
456,73444.0,T48201350202,Texas,TX,Harris,350202.0,4684.0,0.73,,0.01,82.3,315.0,14.32,0.0,2.0,0.12,52.58,21.0,0.21,88.61,126.0,5.25,97.73
457,73445.0,T48201350300,Texas,TX,Harris,350300.0,6002.0,0.89,,0.01,81.46,315.0,14.32,0.0,2.0,0.12,51.93,21.0,0.21,88.45,126.0,5.25,83.49
458,73446.0,T48201350400,Texas,TX,Harris,350400.0,6235.0,1.04,,0.01,86.32,308.0,14.0,0.0,2.0,0.12,53.02,21.0,0.21,88.56,126.0,5.25,99.63
459,73447.0,T48201350500,Texas,TX,Harris,350500.0,7117.0,2.28,,0.01,85.23,308.0,14.0,96.29,2.01,0.12,52.78,21.0,0.21,88.28,126.0,5.25,99.55
460,73448.0,T48201350601,Texas,TX,Harris,350601.0,4372.0,5.21,,0.01,72.74,315.0,14.32,95.98,2.03,0.13,53.1,21.0,0.21,88.34,126.0,5.25,72.15
461,73449.0,T48201350603,Texas,TX,Harris,350603.0,4631.0,0.68,,0.01,74.26,315.0,14.32,0.0,2.0,0.12,52.54,21.0,0.21,88.58,126.0,5.25,37.2
462,73450.0,T48201350604,Texas,TX,Harris,350604.0,3941.0,0.57,,0.01,75.92,308.0,14.0,0.0,2.0,0.12,52.43,21.0,0.21,88.42,126.0,5.25,77.76
463,73451.0,T48201350700,Texas,TX,Harris,350700.0,2326.0,0.57,,3.76,85.38,322.0,14.64,0.0,2.0,0.12,52.13,22.0,0.21,88.46,126.0,5.25,99.22
464,73452.0,T48201350801,Texas,TX,Harris,350801.0,5098.0,0.74,,3.76,82.17,322.0,14.64,0.0,2.0,0.12,52.57,22.0,0.21,88.45,126.0,5.25,96.93
465,73453.0,T48201350803,Texas,TX,Harris,350803.0,2830.0,1.6,,0.01,78.87,315.0,14.32,0.0,2.01,0.12,53.1,22.0,0.21,88.48,126.0,5.25,97.11
466,73454.0,T48201350804,Texas,TX,Harris,350804.0,5648.0,4.25,,3.76,81.93,357.0,16.23,95.81,2.03,0.13,53.1,22.0,0.21,88.42,126.0,5.25,98.12
467,73455.0,T48201410101,Texas,TX,Harris,410101.0,2159.0,0.17,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,51.48,20.0,0.18,87.16,126.0,0.0,0.0
468,73456.0,T48201410102,Texas,TX,Harris,410102.0,4007.0,0.31,,0.01,74.21,273.0,12.41,0.0,2.0,0.12,51.53,20.0,0.18,87.19,126.0,5.25,79.87
469,73457.0,T48201410201,Texas,TX,Harris,410201.0,2176.0,0.25,,0.01,83.06,280.0,12.73,0.0,2.0,0.12,52.09,20.0,0.18,87.15,126.0,5.25,99.24
470,73458.0,T48201410202,Texas,TX,Harris,410202.0,3361.0,0.26,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,51.61,20.0,0.18,86.96,126.0,0.0,0.0
471,73459.0,T48201410300,Texas,TX,Harris,410300.0,3722.0,0.4,,0.01,73.92,280.0,12.73,0.0,2.0,0.12,51.91,19.0,0.18,87.67,126.0,5.25,84.29
472,73460.0,T48201410401,Texas,TX,Harris,410401.0,3985.0,0.34,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,51.49,19.0,0.18,86.98,126.0,0.0,0.0
473,73461.0,T48201410402,Texas,TX,Harris,410402.0,2623.0,0.28,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,52.77,20.0,0.18,87.28,126.0,0.0,0.0
474,73462.0,T48201410501,Texas,TX,Harris,410501.0,1746.0,0.22,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,51.52,20.0,0.18,86.99,126.0,0.0,0.0
475,73463.0,T48201410502,Texas,TX,Harris,410502.0,3070.0,0.21,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,51.49,20.0,0.18,87.06,126.0,0.0,0.0
476,73464.0,T48201410601,Texas,TX,Harris,410601.0,3444.0,0.25,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,52.15,20.0,0.18,87.27,126.0,0.0,0.0
477,73465.0,T48201410602,Texas,TX,Harris,410602.0,2508.0,0.15,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,52.84,20.0,0.18,87.69,126.0,0.0,0.0
478,73466.0,T48201410703,Texas,TX,Harris,410703.0,2179.0,0.23,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,51.55,20.0,0.18,86.92,126.0,0.0,0.0
479,73467.0,T48201410704,Texas,TX,Harris,410704.0,1895.0,0.2,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,52.42,20.0,0.18,87.33,126.0,0.0,0.0
480,73468.0,T48201410705,Texas,TX,Harris,410705.0,916.0,0.19,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,51.55,20.0,0.18,86.96,126.0,0.0,0.0
481,73469.0,T48201410706,Texas,TX,Harris,410706.0,1738.0,0.17,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,52.5,20.0,0.18,87.89,126.0,0.0,0.0
482,73470.0,T48201410801,Texas,TX,Harris,410801.0,2578.0,0.21,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,52.49,19.0,0.18,87.41,126.0,0.0,0.0
483,73471.0,T48201410802,Texas,TX,Harris,410802.0,1631.0,0.2,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,52.37,19.0,0.18,87.65,126.0,0.0,0.0
484,73472.0,T48201410900,Texas,TX,Harris,410900.0,3535.0,0.29,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,52.12,20.0,0.18,87.25,126.0,0.0,0.0
485,73473.0,T48201411001,Texas,TX,Harris,411001.0,1986.0,0.18,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,52.37,19.0,0.18,87.5,126.0,0.0,0.0
486,73474.0,T48201411002,Texas,TX,Harris,411002.0,2186.0,0.13,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,51.66,19.0,0.18,87.13,126.0,0.0,0.0
487,73475.0,T48201411003,Texas,TX,Harris,411003.0,1614.0,0.26,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,52.74,19.0,0.18,87.56,126.0,0.0,0.0
488,73476.0,T48201411100,Texas,TX,Harris,411100.0,3420.0,0.53,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,51.75,19.0,0.18,86.98,126.0,0.0,0.0
489,73477.0,T48201411200,Texas,TX,Harris,411200.0,1759.0,1.36,,0.01,76.55,280.0,12.73,0.0,2.0,0.12,52.05,19.0,0.18,87.45,126.0,5.25,93.33
490,73478.0,T48201411301,Texas,TX,Harris,411301.0,2119.0,0.35,,0.01,78.45,280.0,12.73,0.0,2.0,0.12,52.73,17.0,0.18,87.35,126.0,5.25,96.7
491,73479.0,T48201411302,Texas,TX,Harris,411302.0,3217.0,0.21,,0.0,0.0,301.0,13.68,0.0,2.0,0.12,52.81,17.0,0.18,87.59,126.0,0.0,0.0
492,73480.0,T48201411400,Texas,TX,Harris,411400.0,2774.0,0.68,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,52.05,19.0,0.18,87.07,126.0,0.0,0.0
493,73481.0,T48201411503,Texas,TX,Harris,411503.0,3478.0,0.35,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,52.37,19.0,0.18,86.94,126.0,0.0,0.0
494,73482.0,T48201411504,Texas,TX,Harris,411504.0,2329.0,0.36,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,51.79,18.0,0.18,86.98,126.0,0.0,0.0
495,73483.0,T48201411505,Texas,TX,Harris,411505.0,2826.0,0.33,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,51.91,18.0,0.18,86.89,126.0,0.0,0.0
496,73484.0,T48201411506,Texas,TX,Harris,411506.0,2273.0,0.15,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,52.36,18.0,0.18,87.25,126.0,0.0,0.0
497,73485.0,T48201411507,Texas,TX,Harris,411507.0,2093.0,0.12,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,52.52,18.0,0.18,87.51,126.0,0.0,0.0
498,73486.0,T48201411600,Texas,TX,Harris,411600.0,2933.0,0.53,,0.0,0.0,301.0,13.68,0.0,2.0,0.12,51.91,18.0,0.18,87.52,126.0,0.0,0.0
499,73487.0,T48201411700,Texas,TX,Harris,411700.0,3793.0,0.47,,0.0,0.0,301.0,13.68,0.0,2.0,0.12,52.48,18.0,0.18,87.78,126.0,5.25,54.22
500,73488.0,T48201411801,Texas,TX,Harris,411801.0,3257.0,0.48,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,52.97,18.0,0.18,87.47,126.0,0.0,0.0
501,73489.0,T48201411802,Texas,TX,Harris,411802.0,2758.0,0.36,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,51.57,19.0,0.18,86.91,126.0,0.0,0.0
502,73490.0,T48201411901,Texas,TX,Harris,411901.0,2079.0,0.38,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,51.7,20.0,0.18,87.09,126.0,0.0,0.0
503,73491.0,T48201411902,Texas,TX,Harris,411902.0,2135.0,0.33,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,51.61,20.0,0.18,87.05,126.0,0.0,0.0
504,73492.0,T48201412000,Texas,TX,Harris,412000.0,3744.0,0.58,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,53.09,19.0,0.18,86.89,126.0,0.0,0.0
505,73493.0,T48201412201,Texas,TX,Harris,412201.0,2882.0,0.38,,0.0,0.0,273.0,12.41,0.0,2.0,0.12,52.75,18.0,0.18,87.6,126.0,0.0,0.0
506,73494.0,T48201412202,Texas,TX,Harris,412202.0,3093.0,0.56,,0.01,79.54,280.0,12.73,0.0,2.0,0.12,51.52,21.0,0.18,86.84,126.0,5.25,97.33
507,73495.0,T48201412300,Texas,TX,Harris,412300.0,6837.0,0.93,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,51.63,21.0,0.18,86.9,126.0,5.25,98.95
508,73496.0,T48201412400,Texas,TX,Harris,412400.0,4503.0,0.66,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,51.64,21.0,0.18,86.86,126.0,5.25,99.04
509,73497.0,T48201412500,Texas,TX,Harris,412500.0,1835.0,0.25,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,52.75,21.0,0.18,87.57,126.0,5.25,99.85
510,73498.0,T48201412600,Texas,TX,Harris,412600.0,3801.0,0.47,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,51.61,21.0,0.18,86.95,126.0,5.25,81.44
511,73499.0,T48201412700,Texas,TX,Harris,412700.0,3370.0,0.8,,0.0,0.0,301.0,13.68,0.0,2.0,0.12,52.96,21.0,0.18,87.56,126.0,5.25,99.82
512,73500.0,T48201412800,Texas,TX,Harris,412800.0,4905.0,0.8,,0.0,0.0,343.0,15.59,0.0,2.0,0.12,51.86,21.0,0.18,87.63,126.0,5.25,99.94
513,73501.0,T48201412901,Texas,TX,Harris,412901.0,1577.0,0.33,,0.0,0.0,343.0,15.59,0.0,2.0,0.12,52.42,21.0,0.2,88.2,126.0,5.25,99.93
514,73502.0,T48201412902,Texas,TX,Harris,412902.0,3126.0,0.49,,0.0,0.0,343.0,15.59,0.0,2.0,0.12,53.07,22.0,0.21,88.31,126.0,5.25,99.92
515,73503.0,T48201413000,Texas,TX,Harris,413000.0,3507.0,0.63,,0.0,0.0,343.0,15.59,0.0,2.0,0.12,52.38,21.0,0.18,87.7,126.0,5.25,99.89
516,73504.0,T48201413100,Texas,TX,Harris,413100.0,3088.0,0.56,,0.01,76.23,343.0,15.59,0.0,2.0,0.12,53.05,21.0,0.18,87.26,126.0,5.25,99.91
517,73505.0,T48201413203,Texas,TX,Harris,413203.0,1547.0,0.1,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,52.49,21.0,0.18,87.69,126.0,5.25,99.83
518,73506.0,T48201413204,Texas,TX,Harris,413204.0,1077.0,0.09,,0.01,87.72,301.0,13.68,0.0,2.0,0.12,52.53,21.0,0.18,87.79,126.0,5.25,99.9
519,73507.0,T48201413205,Texas,TX,Harris,413205.0,1458.0,0.12,,0.0,0.0,280.0,12.73,0.0,2.0,0.12,52.81,21.0,0.18,87.61,126.0,5.25,99.79
520,73508.0,T48201413206,Texas,TX,Harris,413206.0,2813.0,0.1,,0.0,0.0,301.0,13.68,0.0,2.0,0.12,52.61,21.0,0.18,87.97,126.0,5.25,99.75
521,73509.0,T48201413301,Texas,TX,Harris,413301.0,4489.0,0.56,,0.01,79.41,343.0,15.59,0.0,2.0,0.12,51.78,22.0,0.19,88.03,126.0,5.25,99.18
522,73510.0,T48201413302,Texas,TX,Harris,413302.0,3209.0,0.69,,0.01,72.39,343.0,15.59,0.0,2.0,0.12,52.09,22.0,0.2,88.21,126.0,5.25,99.53
523,73511.0,T48201420100,Texas,TX,Harris,420100.0,2773.0,0.45,,0.0,0.0,350.0,15.91,0.0,2.0,0.12,52.82,22.0,0.21,88.48,126.0,5.25,79.19
524,73512.0,T48201420200,Texas,TX,Harris,420200.0,2430.0,0.65,,0.0,0.0,350.0,15.91,0.0,2.0,0.12,52.44,22.0,0.21,88.49,126.0,5.25,87.23
525,73513.0,T48201420300,Texas,TX,Harris,420300.0,3544.0,0.94,,0.0,0.0,350.0,15.91,0.0,2.0,0.12,52.4,22.0,0.21,88.39,126.0,5.25,99.19
526,73514.0,T48201420400,Texas,TX,Harris,420400.0,3487.0,0.99,,0.0,0.0,350.0,15.91,0.0,2.0,0.12,52.46,22.0,0.21,88.39,126.0,5.25,88.86
527,73515.0,T48201420500,Texas,TX,Harris,420500.0,3845.0,0.91,,0.0,0.0,371.0,16.86,96.71,2.0,0.12,51.93,22.0,0.21,88.43,126.0,5.25,98.18
528,73516.0,T48201420600,Texas,TX,Harris,420600.0,2279.0,0.47,,0.0,0.0,371.0,16.86,0.0,2.0,0.12,52.83,22.0,0.21,88.43,126.0,5.25,98.41
529,73517.0,T48201420700,Texas,TX,Harris,420700.0,3039.0,0.9,,0.0,0.0,350.0,15.91,0.0,2.0,0.12,51.9,22.0,0.21,88.42,126.0,5.25,99.92
530,73518.0,T48201420800,Texas,TX,Harris,420800.0,2274.0,0.83,,0.0,0.0,343.0,15.59,0.0,2.0,0.12,51.85,21.0,0.21,88.17,126.0,5.25,99.94
531,73519.0,T48201420900,Texas,TX,Harris,420900.0,6386.0,1.36,,0.0,0.0,343.0,15.59,0.0,2.0,0.12,51.8,21.0,0.18,86.92,126.0,5.25,99.93
532,73520.0,T48201421000,Texas,TX,Harris,421000.0,2567.0,0.73,,0.0,0.0,301.0,13.68,0.0,2.0,0.12,52.05,21.0,0.18,86.85,126.0,5.25,99.9
533,73521.0,T48201421101,Texas,TX,Harris,421101.0,3257.0,0.48,,0.0,0.0,301.0,13.68,0.0,2.0,0.12,52.8,17.0,0.18,87.34,126.0,5.25,89.25
534,73522.0,T48201421103,Texas,TX,Harris,421103.0,1473.0,0.13,,0.0,0.0,301.0,13.68,0.0,2.0,0.12,52.44,20.0,0.18,86.83,126.0,0.0,0.0
535,73523.0,T48201421104,Texas,TX,Harris,421104.0,4376.0,0.2,,0.0,0.0,301.0,13.68,0.0,2.0,0.12,52.63,17.0,0.18,87.9,126.0,0.0,0.0
536,73524.0,T48201421203,Texas,TX,Harris,421203.0,1782.0,0.09,,0.0,0.0,301.0,13.68,0.0,2.0,0.12,52.22,17.0,0.18,88.09,126.0,0.0,0.0
537,73525.0,T48201421204,Texas,TX,Harris,421204.0,2428.0,0.09,,0.0,0.0,301.0,13.68,0.0,2.0,0.12,52.64,17.0,0.18,88.07,126.0,0.0,0.0
538,73526.0,T48201421205,Texas,TX,Harris,421205.0,2315.0,0.16,,0.0,0.0,301.0,13.68,0.0,2.0,0.12,52.54,20.0,0.17,86.98,126.0,0.0,0.0
539,73527.0,T48201421206,Texas,TX,Harris,421206.0,2054.0,0.06,,0.0,0.0,301.0,13.68,0.0,2.0,0.12,52.94,20.0,0.18,88.03,126.0,0.0,0.0
540,73528.0,T48201421301,Texas,TX,Harris,421301.0,3576.0,0.1,,0.0,0.0,343.0,15.59,0.0,2.0,0.12,52.65,20.0,0.17,86.82,126.0,0.0,0.0
541,73529.0,T48201421302,Texas,TX,Harris,421302.0,4423.0,0.47,,0.0,0.0,364.0,16.55,0.0,2.0,0.12,52.41,20.0,0.17,86.11,126.0,5.25,99.02
542,73530.0,T48201421401,Texas,TX,Harris,421401.0,3517.0,0.11,,0.0,0.0,343.0,15.59,0.0,2.0,0.12,52.22,20.0,0.18,87.23,126.0,0.0,0.0
543,73531.0,T48201421402,Texas,TX,Harris,421402.0,3284.0,0.06,,0.0,0.0,301.0,13.68,0.0,2.0,0.12,52.65,20.0,0.18,88.14,126.0,0.0,0.0
544,73532.0,T48201421403,Texas,TX,Harris,421403.0,4597.0,0.26,,0.0,0.0,343.0,15.59,0.0,2.0,0.12,51.7,20.0,0.18,87.39,126.0,0.0,0.0
545,73533.0,T48201421501,Texas,TX,Harris,421501.0,3528.0,0.34,,0.0,0.0,343.0,15.59,0.0,2.0,0.12,51.65,20.0,0.18,86.97,126.0,5.25,99.14
546,73534.0,T48201421502,Texas,TX,Harris,421502.0,2838.0,0.25,,0.0,0.0,301.0,13.68,0.0,2.0,0.12,52.87,20.0,0.18,87.76,126.0,5.25,95.35
547,73535.0,T48201421601,Texas,TX,Harris,421601.0,3112.0,0.24,,0.0,0.0,343.0,15.59,0.0,2.0,0.12,52.83,20.0,0.18,87.44,126.0,0.0,0.0
548,73536.0,T48201421602,Texas,TX,Harris,421602.0,3409.0,0.33,,0.0,0.0,343.0,15.59,0.0,2.0,0.12,52.84,20.0,0.18,87.44,126.0,5.25,99.65
549,73537.0,T48201421700,Texas,TX,Harris,421700.0,4594.0,0.74,,0.0,0.0,343.0,15.59,0.0,2.0,0.12,52.4,21.0,0.2,88.14,126.0,5.25,99.3
550,73538.0,T48201421801,Texas,TX,Harris,421801.0,3072.0,0.12,,0.0,0.0,343.0,15.59,0.0,2.0,0.12,52.78,21.0,0.21,88.36,126.0,5.25,99.94
551,73539.0,T48201421802,Texas,TX,Harris,421802.0,2467.0,0.34,,0.0,0.0,343.0,15.59,0.0,2.0,0.12,53.07,21.0,0.2,88.25,126.0,5.25,99.87
552,73540.0,T48201421900,Texas,TX,Harris,421900.0,2899.0,0.66,,0.0,0.0,371.0,16.86,0.0,2.0,0.12,52.07,22.0,0.21,88.24,126.0,5.25,99.91
553,73541.0,T48201422000,Texas,TX,Harris,422000.0,2597.0,0.57,,0.0,0.0,371.0,16.86,0.0,2.0,0.12,52.1,22.0,0.21,88.5,126.0,5.25,96.27
554,73542.0,T48201422100,Texas,TX,Harris,422100.0,5115.0,0.94,,0.0,0.0,371.0,16.86,0.0,2.0,0.12,52.15,22.0,0.21,88.54,126.0,5.25,98.39
555,73543.0,T48201422200,Texas,TX,Harris,422200.0,6024.0,0.69,,0.0,0.0,392.0,17.82,0.0,2.0,0.12,52.17,21.0,0.18,87.01,126.0,5.25,66.65
556,73544.0,T48201422302,Texas,TX,Harris,422302.0,2289.0,0.27,,0.0,0.0,371.0,16.86,0.0,2.0,0.12,52.17,21.0,0.18,87.0,126.0,5.25,99.23
557,73545.0,T48201422303,Texas,TX,Harris,422303.0,3550.0,0.15,,0.0,0.0,378.0,17.18,0.0,2.0,0.12,51.8,21.0,0.18,86.96,126.0,5.25,89.65
