OBJECTID,Name,Label,Park_ID,Park_Acres,ShapeSTArea,ShapeSTLength
1799,TOUR 18 GC,TOUR 18 GC,PN7134,186.91,8142016.4419326,37122.3565406958
1800,WALDEN ON LAKE HOUSTON,WALDEN ON LAKE HOUSTON,PN7138,160.75,7002381.97179128,63127.7127278164
1801,Unknown,Unknown,PN7155,5.43,236668.840918037,2380.1825402453
1802,Unknown,Unknown,PN7164,4.79,208756.545644431,1973.58277852703
1803,Unknown,Unknown,PN7170,0.82,35798.6982638943,758.566735951382
1804,ATASCOCITA CC,ATASCOCITA CC,PN7176,339.27,14778846.8932617,76984.8438319842
1805,Unknown,Unknown,PN7180,0.39,17092.0146947338,605.202421605017
1806,Northwood Park,Northwood Park,PN7182,7.82,340629.502130449,3246.45894321984
1807,Unknown,Unknown,PN7185,0.64,27824.6026436088,658.360731875754
1808,Unknown,Unknown,PN7188,0.08,3446.81556951827,258.246042580006
1809,Unknown,Unknown,PN7190,0.22,9728.50833123609,424.829833594775
1810,Unknown,Unknown,PN7191,0.51,22356.4183317163,605.478380472851
1811,Unknown,Unknown,PN7192,0.35,15195.4703045403,575.65737361786
1812,Unknown,Unknown,PN7194,0.24,10317.1089013382,430.007494491414
1813,Unknown,Unknown,PN7195,0.24,10280.3366664904,435.88999521086
1814,Unknown,Unknown,PN7196,0.22,9398.72586412353,419.815973566281
1815,Unknown,Unknown,PN7198,0.42,18132.5546955941,539.81863946767
1816,Unknown,Unknown,PN7199,0.2,8889.87279851399,381.848694875519
1817,Unknown,Unknown,PN7201,0.33,14285.0667234309,552.958256633867
1818,Unknown,Unknown,PN7202,0.14,5914.5626064553,345.169414776236
1819,Unknown,Unknown,PN7203,0.22,9570.50502823465,447.218028071971
1820,Unknown,Unknown,PN7205,0.3,13285.1138473008,565.005554525035
1821,Unknown,Unknown,PN7207,0.25,10974.9855310406,439.32540205335
1822,Cypress Creek Park Project Site 7,Cypress Creek Park Project Site 7,PN7208,65.34,2846007.59717391,15729.388122784
1823,Unknown,Unknown,PN7210,0.27,11711.9768139336,468.900852214467
1824,Unknown,Unknown,PN7213,0.28,12237.3153715009,469.465680151634
1825,Unknown,Unknown,PN7216,0.22,9751.9659550968,399.906012931758
1826,Unknown,Unknown,PN7218,0.87,38107.6963413056,960.525247599794
1827,Unknown,Unknown,PN7219,4,174412.717758039,2454.16272634982
1828,Unknown,Unknown,PN7224,0.64,27965.8453044771,1205.33971966521
1829,Jesse H Jones County Park,Jesse H Jones County Park,PN7225,279.03,12154756.7978933,21548.4014716087
1830,Unknown,Unknown,PN7226,0.25,10793.8683199198,490.449194217893
1831,Unknown,Unknown,PN7227,0.23,10193.4104326227,457.66779727966
1832,San Jacinto Park,San Jacinto Park,PN7229,23.41,1019772.14752836,4845.73856709446
1833,Unknown,Unknown,PN7231,0.24,10299.7528327934,450.125246311992
1834,River Grove Park,River Grove Park,PN7232,55.24,2406340.90765598,7062.10249622527
1835,Unknown,Unknown,PN7235,0.16,7100.388597901,352.118775854071
1836,Unknown,Unknown,PN7238,0.34,14900.3150014805,536.948931248622
1837,Kingwood Country Club,Kingwood Country Club,PN7243,789.14,34375123.0451605,111301.333330702
1838,Unknown,Unknown,PN7245,1.27,55459.3107620473,1212.56786239741
1839,Unknown,Unknown,PN7249,197.17,8588580.59751149,29569.5479786906
1840,Unknown,Unknown,PN7252,0.13,5512.67388556074,384.678008125861
1841,Unknown,Unknown,PN7253,0.12,5241.89156505007,318.988895532875
1842,Deer Ridge Park,Deer Ridge Park,PN7254,67.58,2943598.7703734,9218.88155056423
1843,Unknown,Unknown,PN7256,0.45,19804.7085634377,598.200551193083
1844,Unknown,Unknown,PN7257,0.16,6801.41012700671,364.061217769601
1845,Unknown,Unknown,PN7262,0.29,12771.1967702429,459.082301186399
1846,Unknown,Unknown,PN7263,43.07,1876310.50167503,6664.26422954363
1847,Unknown,Unknown,PN7265,1,43463.0974717944,888.197628288066
1848,Unknown,Unknown,PN727,1.34,58274.7547187644,1627.63072310751
1849,KINGWOOD COVE GC,KINGWOOD COVE GC,PN7277,128.57,5600456.30796222,26157.2084161714
1850,Unknown,Unknown,PN7282,11.43,498088.684589415,3273.11885128404
1851,Mercer Arboretum & Botanical Gardens,Mercer Arboretum & Botanical Gardens,PN7283,159.52,6948732.73308848,21895.0668426892
1852,Unknown,Unknown,PN729,5.91,257531.209546737,2715.53997201704
1853,Enchanted Oaks Park,Enchanted Oaks Park,PN7292,6.24,271998.595365892,3262.55489914583
1854,Cypresswood Golf Club,Cypresswood Golf Club,PN7294,1002.01,43647797.8384526,68761.5160714027
1855,Harris County Park,Harris County Park,PN7297,16.59,722484.669414112,5963.2883766013
1856,Unknown,Unknown,PN7311,9.11,397005.471504287,2683.26470260604
1857,Deerwood Country Club,Deerwood Country Club,PN7312,329.68,14360846.1936017,55635.6547919573
1858,Unknown,Unknown,PN7319,2.01,87745.3940571995,1263.00537119568
1859,Unknown,Unknown,PN7320,11.87,517125.843318065,4358.92316225223
1860,Bayer Park,Bayer Park,PN7321,25.59,1114594.87781882,6249.24372388011
1861,Unknown,Unknown,PN7322,0.99,42934.8538766691,923.606277086457
1862,Cypress Creek Park Project Site 8,Cypress Creek Park Project Site 8,PN7327,1224.69,53347917.4430275,55443.9698927146
1863,I T May Park,I T May Park,PN7328,67.74,2950953.97256285,7636.69948599723
1864,Cypress Creek Park Project Site 9,Cypress Creek Park Project Site 9,PN7334,549.1,23918844.6861095,60985.7806940299
1865,RED WOLF RUN GC,RED WOLF RUN GC,PN7335,184.15,8021687.78922338,59280.6121518578
1866,Unknown,Unknown,PN7336,28.69,1249629.21606096,16370.6807803853
1867,Trinity River,Trinity River,PN7341,3227.99,140611720.739539,198785.482108774
1868,OAKHURST GC,OAKHURST GC,PN7348,248.78,10836906.4464873,45437.6666052893
1869,Unknown,Unknown,PN735,3.09,134640.34262115,1911.09972267748
1870,North Park Recreation Area,North Park Recreation Area,PN7369,20.11,875947.656937412,6124.01547837927
1871,Unknown,Unknown,PN737,0.82,35592.0784432476,911.920374928193
1872,Unknown,Unknown,PN7383,34.05,1483091.74670984,7991.35477299707
1873,Unknown,Unknown,PN7389,0.16,7048.56831367893,341.370903268384
1874,Unknown,Unknown,PN7401,2.56,111529.960055627,1352.63177252256
1875,Unknown,Unknown,PN741,0.25,11093.1319224314,432.646279510702
1876,City of Dayton Park,City of Dayton Park,PN7410,33.09,1441344.65002426,6386.64785496904
1877,Lake Houston State Park,Lake Houston State Park,PN7415,4798.74,209034081.589929,121083.402737086
1878,Travis Park,Travis Park,PN7416,23.15,1008474.99951598,4731.84490532198
1879,City of Liberty Park,City of Liberty Park,PN7420,115.35,5024497.96121519,9602.4554396753
1880,Unknown,Unknown,PN7421,0.91,39670.584618804,1007.50768453147
1881,Unknown,Unknown,PN7424,0.27,11958.1496585886,586.321264630417
1882,Unknown,Unknown,PN7425,1.14,49510.7601226967,899.147198286866
1883,Unknown,Unknown,PN7431,28.96,1261341.78340842,7266.61282753163
1884,Unknown,Unknown,PN7433,6.24,271818.372035669,2483.17078038136
1885,Unknown,Unknown,PN7444,6.77,294921.344146526,5009.27108077963
1886,Unknown,Unknown,PN7445,8.18,356352.763341142,2942.59651909145
1887,Unknown,Unknown,PN7450,6.75,293856.702956634,3521.90710527376
1888,Unknown,Unknown,PN7454,4.37,190555.085063102,5245.4668119079
1889,Unknown,Unknown,PN7459,0.19,8135.5972588094,451.290492022844
1890,Unknown,Unknown,PN7463,6.2,270202.782787453,2810.30758236558
1891,Unknown,Unknown,PN7464,3.11,135335.511390934,2637.8502895346
1892,Unknown,Unknown,PN7465,4.37,190375.435038145,2973.14667373542
1893,Unknown,Unknown,PN7466,4.68,203800.704675194,2933.59845324256
1894,Unknown,Unknown,PN7467,0.26,11480.352267253,438.465413067767
1895,Unknown,Unknown,PN7468,8.74,380799.874114741,4401.26113457679
1896,Unknown,Unknown,PN747,3.12,135861.115970917,2117.28881942216
1897,Unknown,Unknown,PN7471,23.64,1029883.90066715,7219.98505575208
1898,Trinity River,Trinity River,PN7472,514.62,22416721.1754262,39292.7049404856
1899,Unknown,Unknown,PN7473,78.37,3413610.66544041,25425.0156159815
1900,Unknown,Unknown,PN7474,77.54,3377681.33738909,7285.0993323769
1901,Unknown,Unknown,PN7475,1.66,72222.6958839826,1738.5501096574
1902,Unknown,Unknown,PN7477,53.15,2315102.26981753,9048.53610766672
1903,Unknown,Unknown,PN7479,54.54,2375738.35232341,11868.303509478
1904,Unknown,Unknown,PN7486,47.45,2066941.1337549,5932.0407353379
1905,Unknown,Unknown,PN7487,11.37,495375.219692836,4852.764283285
1906,Unknown,Unknown,PN7488,23.86,1039405.96156048,4673.56672770317
1907,Unknown,Unknown,PN7491,8.94,389468.929061319,2592.79417698542
1908,Unknown,Unknown,PN7492,7,304874.982167639,2249.13058048053
1909,Unknown,Unknown,PN7493,0.9,39163.6860829243,884.301275386191
1910,Unknown,Unknown,PN7494,4.79,208808.699384277,1965.37530481369
1911,Trinity River,Trinity River,PN7495,1697.04,73923262.7277638,113070.414959723
1912,Unknown,Unknown,PN7509,0.73,31651.7978637377,750.112873208086
1913,Unknown,Unknown,PN751,1.47,63929.4381616267,1244.79576219703
1914,Unknown,Unknown,PN7510,12.42,540840.57535865,3617.17469884024
1915,Unknown,Unknown,PN7511,1.32,57551.1463541993,1080.94404222523
1916,Unknown,Unknown,PN7512,5.14,223962.9163209,2642.18466319313
1917,Unknown,Unknown,PN7513,34.05,1483208.28337289,5831.74731143805
1918,Unknown,Unknown,PN7519,229.18,9983100.01551818,68765.0654565211
1919,Davis Memorial Park/YMCA,Davis Memorial Park/YMCA,PN753,19.94,868400.343574005,4690.39457245581
1920,Unknown,Unknown,PN756,1.17,51168.1952645402,886.384494998862
1921,Trinity River,Trinity River,PN7560,4306.58,187595402.725522,135322.976306256
1922,Unknown,Unknown,PN7567,2.76,120167.93526875,1391.32908033957
1923,Unknown,Unknown,PN7569,19.32,841436.212059624,3970.53294545114
1924,Unknown,Unknown,PN757,48,2090811.91617214,6870.21212205913
1925,Big Thicket NPRES,Big Thicket NPRES,PN7570,551.9,24040927.2753852,29539.8506284618
1926,Unknown,Unknown,PN7574,2.88,125242.247756781,1643.08648754247
1927,Trinity River,Trinity River,PN7575,774.64,33743409.9336971,58932.4154210112
1928,Unknown,Unknown,PN758,10.08,439177.549546577,8417.90281064734
1929,Unknown,Unknown,PN762,17.01,740920.511512889,9603.46119251572
1930,Unknown,Unknown,PN763,0.42,18160.7874373143,1071.63170679028
1931,Trinity River NWR,Trinity River NWR,PN7665,4334.24,188800167.371773,225194.213705606
1932,Unknown,Unknown,PN7668,59.99,2613076.91818545,6974.09155828415
1933,Trinity River,Trinity River,PN7674,55.24,2406429.78296042,7653.27024541442
1934,Big Thicket National Preserve,Big Thicket National Preserve,PN7680,621.28,27063249.664145,69079.8331394779
1935,Unknown,Unknown,PN769,3.45,150335.97396556,2229.6291344524
1936,Big Thicket Menard Creek,Big Thicket Menard Creek,PN7705,218.44,9515236.53170243,16457.4170749183
1937,Unknown,Unknown,PN775,1.42,61721.5395600785,1125.96953188134
1938,Unknown,Unknown,PN776,156.13,6801240.85723801,14797.1174369379
1939,Unknown,Unknown,PN777,21.47,935054.867386779,4216.672374559
1940,Unknown,Unknown,PN786,30.37,1322898.56578376,16382.4300281334
1941,Unknown,Unknown,PN787,1.6,69779.5861991648,1530.17934090869
1942,Unknown,Unknown,PN788,0.25,11057.3647542801,433.535190562179
1943,Brays Bayou Hike and Bike Trail,Brays Bayou Hike and Bike Trail,PN7938,6.94,302233.721310111,4904.76086504277
1944,Brays Bayou Hike and Bike Trail,Brays Bayou Hike and Bike Trail,PN7941,1.36,59135.4198193405,1450.00474275361
1945,Ella Boulevard Hike and Bike Trail,Ella Boulevard Hike and Bike Trail,PN7945,8.18,356318.15277212,8775.15085601346
1946,Faulkey Gully Trail,Faulkey Gully Trail,PN7952,34.28,1493254.22689884,19049.5847285064
1947,Halls Bayou Hike and Bike Trail,Halls Bayou Hike and Bike Trail,PN7963,27.38,1192596.79516111,17854.4133282174
1948,Unknown,Unknown,PN797,1.09,47641.8383806969,845.344903430238
1949,Hunting Bayou Hike and Bike Trail,Hunting Bayou Hike and Bike Trail,PN7985,16.17,704248.153527779,15991.3604995089
1950,Unknown,Unknown,PN799,2.9,126278.670123064,1571.07749835527
1951,Unknown,Unknown,PN800,2.88,125556.977596216,1477.09879539645
1952,Sims Bayou Hike and Bike Trail,Sims Bayou Hike and Bike Trail,PN8007,10.24,445946.762892076,9627.59395710981
1953,Unknown,Unknown,PN803,1.25,54658.0071029859,1615.35045311924
1954,Unknown,Unknown,PN804,9.38,408449.814974533,3033.72236086369
1955,Unknown,Unknown,PN805,5.06,220479.905078353,2269.45255463968
1956,Southbelt Hike and Bike Trail,Southbelt Hike and Bike Trail,PN8065,149.54,6513852.67504514,41686.4480692029
1957,Unknown,Unknown,PN807,0.23,10164.2864488205,399.457049760593
1958,White Oak Bayou Hike and Bike Trail,White Oak Bayou Hike and Bike Trail,PN8078,6.14,267407.075266924,8619.45590660985
1959,Unknown,Unknown,PN809,8.06,351269.556591579,4120.51974636484
1960,Unknown,Unknown,PN810,2.06,89728.3713454488,1260.17394165271
1961,Unknown,Unknown,PN812,51.13,2227326.40301142,17620.5573112072
1962,Elkins Lake Golf Course,Elkins Lake Golf Course,PN8120,304.93,13282992.0287389,52293.6094156833
1963,Colony Bend Park,Colony Bend Park,PN814,4.97,216354.178010272,1986.75581497556
1964,Unknown,Unknown,PN8140,3.07,133900.236956072,1460.7140506774
1965,Unknown,Unknown,PN819,1.56,67984.346084364,1117.41539647616
1966,Unknown,Unknown,PN820,1.46,63459.2150794879,1378.30181733013
1967,Unknown,Unknown,PN826,6.09,265245.856953588,2587.17075698722
1968,Unknown,Unknown,PN827,1.75,76201.391722825,1143.88281082895
1969,Unknown,Unknown,PN828,84.95,3700330.90640601,26152.4753000723
1970,Unknown,Unknown,PN829,0.01,438.029929723111,84.4932780990645
1971,Unknown,Unknown,PN832,1.49,64828.6046783821,1041.50381930948
1972,Unknown,Unknown,PN833,0.63,27311.6390929442,1160.46081960457
1973,Unknown,Unknown,PN835,0.61,26417.0634601789,875.882602743183
1974,Unknown,Unknown,PN838,12.92,562947.503470604,3144.18214690975
1975,Unknown,Unknown,PN840,1.01,43853.7389413571,1064.68988910088
1976,Unknown,Unknown,PN850,0.56,24261.3678580232,716.298984229671
1977,Unknown,Unknown,PN852,3.22,140222.836133647,7729.59967717277
1978,Unknown,Unknown,PN853,0.61,26546.2822950046,675.843565437048
1979,Unknown,Unknown,PN858,0.34,14746.6016006805,608.861805303199
1980,Unknown,Unknown,PN860,0.8,34731.2538658047,772.060476685462
1981,Unknown,Unknown,PN861,2.44,106374.607048046,1376.35266112706
1982,Unknown,Unknown,PN862,3.93,171253.575009151,1627.92201619226
1983,Unknown,Unknown,PN863,9.53,415233.465879717,5205.86988388687
1984,Unknown,Unknown,PN865,1.53,66706.0712459293,1126.38649774108
1985,Unknown,Unknown,PN869,7.92,344985.841810791,11484.2890457184
1986,Unknown,Unknown,PN872,100.9,4395282.98413719,21839.5874883525
1987,Unknown,Unknown,PN875,1.3,56803.8398469959,1397.50608534632
1988,Unknown,Unknown,PN877,0.65,28463.4516032364,775.234313773118
1989,FORT BEND ISD SPORT COMPLEX,FORT BEND ISD SPORT COMPLEX,PN881,44.36,1932336.0513111,6711.09342758158
1990,Unknown,Unknown,PN882,124.57,5426173.58763937,14324.0233689203
1991,Unknown,Unknown,PN890,50.79,2212245.27566567,8587.6267033172
1992,Unknown,Unknown,PN894,1.22,53103.3974004789,949.755629458296
1993,Unknown,Unknown,PN896,16.95,738167.984228913,3516.77455281326
1994,Unknown,Unknown,PN900,4.3,187279.192703176,2412.89422234256
1995,Lake Woodlands,Lake Woodlands,PN9000,22.69,988273.131718565,4546.76738958003
1996,Unknown,Unknown,PN9273,10.77,469165.151372352,4616.45671360528
1997,Unknown,Unknown,PN9274,1.16,50336.8799646082,928.140349220758
1998,Unknown,Unknown,PN9276,1.28,55633.4886058315,974.12293385465
1999,Unknown,Unknown,PN9277,0.12,5181.80013511164,292.840840145553
2000,Unknown,Unknown,PN9278,1.51,65560.4431609452,2207.59142022657
2001,Unknown,Unknown,PN9280,0.86,37645.6821269227,1113.5392184021
2002,Unknown,Unknown,PN9284,1.58,68670.6917924789,2005.95258676984
2003,Unknown,Unknown,PN9285,2.59,112793.439098933,1401.75114439283
2004,Unknown,Unknown,PN9286,7.15,311423.72324512,2341.4644105152
2005,Unknown,Unknown,PN9290,1.02,44500.1516904926,975.144634390946
2006,Unknown,Unknown,PN9292,0.76,33069.0477764007,768.7438671077
2007,Unknown,Unknown,PN9293,1.15,49959.3362352562,1986.70656196818
2008,Unknown,Unknown,PN9296,1.76,76837.2439058524,1146.88236436477
2009,Unknown,Unknown,PN9297,8.85,385451.376652063,4294.06452349482
2010,Unknown,Unknown,PN9298,3.57,155610.327795156,2206.00351193087
2011,Unknown,Unknown,PN9299,1.51,65782.2970549744,1329.32620040279
2012,Unknown,Unknown,PN9300,6.68,291064.479874506,2759.589034304
2013,Unknown,Unknown,PN9301,3.26,141877.016433771,1567.30945669979
2014,Unknown,Unknown,PN9302,0.91,39689.4909316563,809.123538251102
2015,Unknown,Unknown,PN9303,2.84,123901.946112012,2151.37570003977
2016,Unknown,Unknown,PN9304,1.1,48019.2701540419,1294.88352412885
2017,Unknown,Unknown,PN9305,0.75,32667.4536639013,1233.91502637965
2018,Unknown,Unknown,PN931,1.4,61016.2744948111,1041.50240568535
2019,Unknown,Unknown,PN9310,0.8,34803.7469683512,1248.41095288726
2020,Unknown,Unknown,PN9311,24.43,1064252.13855685,4803.34583242705
2021,Unknown,Unknown,PN9312,2.94,128230.935416292,1438.44948920711
2022,Unknown,Unknown,PN9313,4.23,184294.344016195,1770.75268996273
2023,Unknown,Unknown,PN9314,2.09,91001.1702766896,1239.9067007425
2024,Unknown,Unknown,PN9316,4.08,177865.052513033,2074.90355221197
2025,Unknown,Unknown,PN9320,3.93,171195.853164529,1655.97443604578
2026,Unknown,Unknown,PN9323,2.67,116238.720524413,1653.2813099681
2027,Unknown,Unknown,PN9325,15.42,671553.76838675,4438.71736059151
2028,Unknown,Unknown,PN933,11.69,509284.519171138,5039.37060627764
2029,Unknown,Unknown,PN9332,2.89,125840.505235111,1633.63079257935
2030,Unknown,Unknown,PN9334,1.85,80472.8858873439,1102.26141629906
2031,Unknown,Unknown,PN9335,0.1,4471.50790004618,278.255785702994
2032,Unknown,Unknown,PN934,0.22,9448.15096047106,395.557279487125
2033,Unknown,Unknown,PN9340,2,87133.3684851281,2057.12670958409
2034,Unknown,Unknown,PN9343,3.1,135065.561371828,2299.79477368134
2035,Unknown,Unknown,PN9346,2.58,112305.074445503,2224.26007039029
2036,Unknown,Unknown,PN9350,1.55,67384.7520394018,1286.09837990238
2037,Unknown,Unknown,PN9368,3.22,140355.27858981,1662.2227757656
2038,Unknown,Unknown,PN937,1.74,75739.1015963463,1561.28321621626
2039,Unknown,Unknown,PN9372,0.54,23330.9552174754,818.597942523127
2040,Unknown,Unknown,PN9378,1.86,80864.883178214,1202.54235832423
2041,Unknown,Unknown,PN940,8.47,369041.710984121,6495.78667606014
2042,Unknown,Unknown,PN9400,3.07,133520.848703876,1440.57052298835
2043,Unknown,Unknown,PN9403,3.28,142788.607404376,2828.09803091035
2044,Unknown,Unknown,PN9404,1.13,49113.8678509307,1088.85774091142
2045,Unknown,Unknown,PN9408,0.29,12661.9908640892,453.986300351158
2046,Unknown,Unknown,PN941,1.61,70279.7637978458,1055.30092387596
2047,Unknown,Unknown,PN9412,2.93,127674.479492959,1498.48528832247
2048,Unknown,Unknown,PN9416,1.06,46272.8460534891,832.778592678106
2049,Unknown,Unknown,PN9418,1.84,80324.9425262086,1703.83259065582
2050,Unknown,Unknown,PN9425,1.33,57765.7967156738,1143.73241973817
2051,Unknown,Unknown,PN943,24.18,1053384.10380999,7465.89829848842
2052,Unknown,Unknown,PN9434,3.35,145754.282946377,3316.9468916764
2053,Unknown,Unknown,PN944,27.64,1204219.67708255,4604.24421836972
2054,Unknown,Unknown,PN9443,0.9,39275.3264289557,776.130574034861
2055,Unknown,Unknown,PN9447,8.89,387389.834050857,3194.51125209469
2056,Unknown,Unknown,PN9448,0.46,20125.1541393109,647.813490208818
2057,Unknown,Unknown,PN9449,1.55,67646.4566765383,1283.18672501173
2058,Unknown,Unknown,PN9450,2.5,108825.377740707,1612.11190215763
2059,Unknown,Unknown,PN9451,5.21,226995.611685553,1995.24595495842
2060,Unknown,Unknown,PN9452,13.8,601117.172789544,3653.26932912183
2061,Unknown,Unknown,PN9453,1.16,50371.5513362948,1532.44071869002
2062,Unknown,Unknown,PN9456,0.29,12790.0089936548,464.392182554992
2063,Unknown,Unknown,PN9458,0.53,23008.010144103,648.971925286212
2064,Unknown,Unknown,PN9459,0.3,13245.4247047712,492.968798607247
2065,Unknown,Unknown,PN946,5.54,241277.926349016,2197.92077884944
2066,Unknown,Unknown,PN9460,1.08,47044.5590794159,1122.24828937241
2067,Unknown,Unknown,PN9463,3.64,158693.420763177,1886.50492339485
2068,Unknown,Unknown,PN9464,1.32,57647.0396221138,1002.20164005414
2069,Unknown,Unknown,PN9466,1.14,49770.4415495255,1211.16798123006
2070,Unknown,Unknown,PN9467,1.65,71952.2997369652,1095.4222504302
2071,Unknown,Unknown,PN9468,5.44,237015.27763571,3156.46094676358
2072,Unknown,Unknown,PN9469,2.67,116193.982282267,1448.93860852791
2073,Unknown,Unknown,PN947,2.45,106862.115995818,1377.17625449602
2074,Unknown,Unknown,PN9471,0.05,2330.18437817054,194.565804547074
2075,Unknown,Unknown,PN9472,2.46,107047.873121044,2071.35083660383
2076,Unknown,Unknown,PN9475,0.23,10200.0129448916,460.000280696801
2077,Unknown,Unknown,PN9476,1.63,71057.2283185856,1074.97376682395
2078,Unknown,Unknown,PN948,3.25,141628.320915557,5449.21761465736
2079,Unknown,Unknown,PN949,3.07,133821.634147594,1548.14372369418
2080,Unknown,Unknown,PN951,2.92,127166.440980106,1650.11064140664
2081,Unknown,Unknown,PN953,59.79,2604663.14220412,10121.2097721365
2082,Unknown,Unknown,PN955,14.15,616382.684526707,4419.44748436189
2083,Unknown,Unknown,PN958,1.6,69794.9258694229,1156.71308614656
2084,Unknown,Unknown,PN959,0.61,26520.661469314,668.155772320442
2085,Unknown,Unknown,PN961,225.72,9832373.35929833,12749.798761973
2086,Unknown,Unknown,PN966,30.8,1341487.14219761,9184.11066547157
2087,Unknown,Unknown,PN967,0.58,25292.2621708033,620.8838333869
2088,Unknown,Unknown,PN980,1.25,54475.9618343967,1241.94283969302
2089,Unknown,Unknown,PN985,5.1,222052.208625806,9165.38999879679
2090,Unknown,Unknown,PN988,1.58,68712.8342209109,1089.04598900554
2091,Unknown,Unknown,PN989,0.5,21982.4332895455,638.128262072967
2092,Unknown,Unknown,PN993,14.61,636532.625880287,3234.62154970826
2093,Unknown,Unknown,PN994,2.38,103567.616014708,1536.16420793679
2094,Unknown,Unknown,XX1,9.43,410982.913391087,2943.64364792192
2095,Unknown,Unknown,XX2,1.01,43959.50762546,864.078434633276
2096,Municipal Park,Municipal Park,XX3,90.31,3934027.84613506,8415.62766088531
2097,Unknown,Unknown,XX4,5.34,232576.360729229,2601.89332799557
2098,Harris Park,Harris Park,XX5,10.03,437088.026833966,2866.58410328608
2099,Unknown,Unknown,XX6,1.25,54526.7280990375,1015.32939070175
2100,Croom Park,Croom Park,XX7,21.27,926639.511691722,5156.59299976044
2101,Friendship Park,Friendship Park,XX8,27.68,1205691.07690432,4764.16916994594
2102,Unknown,Unknown,XX9,1.44,62907.5472676174,1004.83037207135
2103,Unknown,Unknown,XX10,14.52,632615.07876318,3181.7508162231
2104,Unknown,Unknown,XX11,3.15,137153.857020783,1487.90376174345
2105,Le Tulle Park,Le Tulle Park,XX12,43.08,1876749.95808541,5470.91630741162
2106,South House Park,South House Park,XX13,0.88,38256.0286773383,1006.96687385878
2107,Tanner Flats Park,Tanner Flats Park,XX14,11.97,521325.8598266,3252.58287289076
2108,Unknown,Unknown,XX15,2.25,98200.5075203439,1398.77820402294
2109,Railroad Park,Railroad Park,XX16,24.58,1070875.12095632,7516.66736119807
2110,East Bay Park,East Bay Park,XX17,5.03,219057.674649292,3292.53926856578
2111,South Bay Pavilion Park,South Bay Pavilion Park,XX18,10.73,467290.775274843,8230.29877051795
2112,Attwater Prairie Chicken,Attwater Prairie Chicken,XX19,10602.56,404212044.930008,118162.986182924
2113,San Bernard,San Bernard,XX20,404.53,17561817.1512063,21321.6171152114
2114,Big Boggy NWR,Big Boggy NWR,XX21,4226.25,184096035.495105,101464.283456398
2115,San Bernard,San Bernard,XX22,29,1263314.41600924,6200.51301913212
2116,Matagorda Island Wildlife Management Area,Matagorda Island Wildlife Management Area,XX23,405.8,17676813.3377129,32458.5614327475
2117,Matagorda Island Wildlife Management Area,Matagorda Island Wildlife Management Area,XX24,3359.15,146325029.754471,109258.330202912
2118,Mad Island Wildlife Management Area,Mad Island Wildlife Management Area,XX25,7184.01,312936800.072694,80353.2577538986
2119,Matagorda Island Wildlife Management Area,Matagorda Island Wildlife Management Area,XX26,102.75,4475874.86390811,13847.513942585
2120,Matagorda Island Wildlife Management Area,Matagorda Island Wildlife Management Area,XX27,1604.08,69873847.8387776,43644.6343682934
